YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST,DEST_CITY_NAME,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2024,1,1,1,1/1/2024 0:00,AA,19805,523,ORD,"Chicago, IL",IL,Illinois,DCA,"Washington, DC",Virginia,0639,0636,-3,0,0,0920,-5,0,0,104,91,1,612,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,529,ORD,"Chicago, IL",IL,Illinois,LAX,"Los Angeles, CA",California,1505,1509,4,4,0,1716,-22,0,0,247,226,1,1744,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,532,ORD,"Chicago, IL",IL,Illinois,JFK,"New York, NY",New York,1149,1334,105,105,1,1641,102,102,1,127,107,1,740,51,0,0,0,51
2024,1,1,1,1/1/2024 0:00,AA,19805,533,ORD,"Chicago, IL",IL,Illinois,RDU,"Raleigh/Durham, NC",North Carolina,1530,1538,8,8,0,1849,32,32,1,131,90,1,646,8,0,24,0,0
2024,1,1,1,1/1/2024 0:00,AA,19805,562,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,1655,1654,-1,0,0,1953,-2,0,0,119,102,1,733,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,586,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,1844,1840,-4,0,0,2150,-3,0,0,130,100,1,719,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,600,ORD,"Chicago, IL",IL,Illinois,RDU,"Raleigh/Durham, NC",North Carolina,1943,1942,-1,0,0,2229,-3,0,0,107,88,1,646,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,607,ORD,"Chicago, IL",IL,Illinois,LAX,"Los Angeles, CA",California,0650,0642,-8,0,0,0856,-26,0,0,254,224,1,1744,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,627,ORD,"Chicago, IL",IL,Illinois,CLT,"Charlotte, NC",North Carolina,1645,1659,14,14,0,1954,14,14,0,115,87,1,599,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,635,ORD,"Chicago, IL",IL,Illinois,FLL,"Fort Lauderdale, FL",Florida,1208,1248,40,40,1,1650,44,44,1,182,159,1,1182,40,0,4,0,0
2024,1,1,1,1/1/2024 0:00,AA,19805,636,ORD,"Chicago, IL",IL,Illinois,CLT,"Charlotte, NC",North Carolina,1215,1209,-6,0,0,1454,-16,0,0,105,82,1,599,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,639,ORD,"Chicago, IL",IL,Illinois,TUS,"Tucson, AZ",Arizona,2025,2027,2,2,0,2303,-20,0,0,216,198,1,1437,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,677,ORD,"Chicago, IL",IL,Illinois,MSY,"New Orleans, LA",Louisiana,2025,2019,-6,0,0,2243,-10,0,0,144,111,1,837,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,689,ORD,"Chicago, IL",IL,Illinois,CLT,"Charlotte, NC",North Carolina,2102,2059,-3,0,0,2341,-16,0,0,102,82,1,599,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,696,ORD,"Chicago, IL",IL,Illinois,JFK,"New York, NY",New York,1648,1645,-3,0,0,1953,-7,0,0,128,107,1,740,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,769,ORD,"Chicago, IL",IL,Illinois,PHX,"Phoenix, AZ",Arizona,0720,0718,-2,0,0,1014,5,5,0,236,196,1,1440,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,774,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,1900,1859,-1,0,0,2208,4,4,0,129,107,1,733,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,794,ORD,"Chicago, IL",IL,Illinois,PHX,"Phoenix, AZ",Arizona,1730,1723,-7,0,0,2002,-25,0,0,219,198,1,1440,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,818,ORD,"Chicago, IL",IL,Illinois,MIA,"Miami, FL",Florida,1614,1614,0,0,0,2009,-11,0,0,175,155,1,1197,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,891,ORD,"Chicago, IL",IL,Illinois,PHX,"Phoenix, AZ",Arizona,1015,1014,-1,0,0,1311,-1,0,0,237,192,1,1440,,,,,
2024,1,1,1,1/1/2024 0:00,AA,19805,903,ORD,"Chicago, IL",IL,Illinois,DCA,"Washington, DC",Virginia,2021,2017,-4,0,0,2304,-8,0,0,107,86,1,612,,,,,
2024,1,1,1,1/1/2024 0:00,AS,19930,325,ORD,"Chicago, IL",IL,Illinois,PDX,"Portland, OR",Oregon,1300,1501,121,121,1,1744,124,124,1,283,231,1,1739,121,0,3,0,0
2024,1,1,1,1/1/2024 0:00,AS,19930,329,ORD,"Chicago, IL",IL,Illinois,SEA,"Seattle, WA",Washington,0815,0820,5,5,0,1048,-11,0,0,268,227,1,1721,,,,,
2024,1,1,1,1/1/2024 0:00,AS,19930,331,ORD,"Chicago, IL",IL,Illinois,SFO,"San Francisco, CA",California,1430,1615,105,105,1,1828,62,62,1,253,229,1,1846,0,0,0,0,62
2024,1,1,1,1/1/2024 0:00,AS,19930,333,ORD,"Chicago, IL",IL,Illinois,SEA,"Seattle, WA",Washington,0615,0610,-5,0,0,0829,-30,0,0,259,227,1,1721,,,,,
2024,1,1,1,1/1/2024 0:00,AS,19930,353,ORD,"Chicago, IL",IL,Illinois,SEA,"Seattle, WA",Washington,1715,1715,0,0,0,1925,-35,0,0,250,229,1,1721,,,,,
2024,1,1,1,1/1/2024 0:00,AS,19930,403,ORD,"Chicago, IL",IL,Illinois,PDX,"Portland, OR",Oregon,0625,0617,-8,0,0,0854,-6,0,0,277,225,1,1739,,,,,
2024,1,1,1,1/1/2024 0:00,AS,19930,407,ORD,"Chicago, IL",IL,Illinois,SEA,"Seattle, WA",Washington,1402,1504,62,62,1,1723,37,37,1,259,227,1,1721,0,37,0,0,0
2024,1,1,1,1/1/2024 0:00,AS,19930,409,ORD,"Chicago, IL",IL,Illinois,SEA,"Seattle, WA",Washington,1912,1902,-10,0,0,2133,-27,0,0,271,232,1,1721,,,,,
2024,1,1,1,1/1/2024 0:00,B6,20409,312,ORD,"Chicago, IL",IL,Illinois,BOS,"Boston, MA",Massachusetts,0837,0823,-14,0,0,1136,-25,0,0,133,117,1,867,,,,,
2024,1,1,1,1/1/2024 0:00,B6,20409,906,ORD,"Chicago, IL",IL,Illinois,JFK,"New York, NY",New York,1202,1148,-14,0,0,1456,-18,0,0,128,105,1,740,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,1031,ORD,"Chicago, IL",IL,Illinois,DTW,"Detroit, MI",Michigan,0705,0705,0,0,0,0915,-15,0,0,70,53,1,235,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,1063,MDW,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1105,1054,-11,0,0,1331,-31,0,0,97,82,1,591,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,1082,ORD,"Chicago, IL",IL,Illinois,DTW,"Detroit, MI",Michigan,1721,1722,1,1,0,1947,5,5,0,85,50,1,235,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,1147,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1405,1401,-4,0,0,1639,-23,0,0,98,79,1,606,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,1189,ORD,"Chicago, IL",IL,Illinois,SEA,"Seattle, WA",Washington,1430,1436,6,6,0,1659,-18,0,0,263,228,1,1721,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,1367,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,0705,0706,1,1,0,0949,-21,0,0,103,81,1,606,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,1501,ORD,"Chicago, IL",IL,Illinois,MSP,"Minneapolis, MN",Minnesota,1245,1248,3,3,0,1358,-19,0,0,70,55,1,334,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,1506,ORD,"Chicago, IL",IL,Illinois,MSP,"Minneapolis, MN",Minnesota,1741,1742,1,1,0,1901,-17,0,0,79,59,1,334,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,1578,ORD,"Chicago, IL",IL,Illinois,SEA,"Seattle, WA",Washington,0605,0629,24,24,1,0832,-27,0,0,243,227,1,1721,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,1701,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,0541,0549,8,8,0,0842,-2,0,0,113,83,1,606,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,2087,ORD,"Chicago, IL",IL,Illinois,SLC,"Salt Lake City, UT",Utah,1358,1420,22,22,1,1624,-14,0,0,184,166,1,1250,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,2191,MDW,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1715,1712,-3,0,0,1956,-23,0,0,104,82,1,591,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,2245,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,0915,0909,-6,0,0,1216,-16,0,0,127,105,1,733,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,2426,ORD,"Chicago, IL",IL,Illinois,SLC,"Salt Lake City, UT",Utah,0715,0710,-5,0,0,0939,-31,0,0,209,176,1,1250,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,2479,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1718,1717,-1,0,0,2014,1,1,0,117,77,1,606,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,2548,MDW,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,0600,0554,-6,0,0,0852,-12,0,0,118,84,1,591,,,,,
2024,1,1,1,1/1/2024 0:00,DL,19790,474,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1100,1101,1,1,0,1341,-15,0,0,100,80,1,606,,,,,
2024,1,1,1,1/1/2024 0:00,F9,20436,1458,MDW,"Chicago, IL",IL,Illinois,MCO,"Orlando, FL",Florida,1326,1324,-2,0,0,1653,-18,0,0,149,121,1,990,,,,,
2024,1,1,1,1/1/2024 0:00,F9,20436,1596,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1820,1825,5,5,0,2132,-6,0,0,127,79,1,606,,,,,
2024,1,1,1,1/1/2024 0:00,F9,20436,2144,MDW,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1718,1714,-4,0,0,2010,-5,0,0,116,83,1,591,,,,,
2024,1,1,1,1/1/2024 0:00,F9,20436,2209,MDW,"Chicago, IL",IL,Illinois,DEN,"Denver, CO",Colorado,0745,0738,-7,0,0,0853,-41,0,0,135,114,1,895,,,,,
2024,1,1,1,1/1/2024 0:00,F9,20436,2329,MDW,"Chicago, IL",IL,Illinois,LAS,"Las Vegas, NV",Nevada,2315,2334,19,19,1,0111,-19,0,0,217,194,1,1521,,,,,
2024,1,1,1,1/1/2024 0:00,F9,20436,3044,ORD,"Chicago, IL",IL,Illinois,MCO,"Orlando, FL",Florida,2025,2032,7,7,0,2357,-30,0,0,145,115,1,1005,,,,,
2024,1,1,1,1/1/2024 0:00,F9,20436,3272,MDW,"Chicago, IL",IL,Illinois,SJU,"San Juan, PR",Puerto Rico,1831,1855,24,24,1,0115,2,2,0,260,233,1,2057,,,,,
2024,1,1,1,1/1/2024 0:00,F9,20436,3533,MDW,"Chicago, IL",IL,Illinois,DFW,"Dallas/Fort Worth, TX",Texas,1214,1209,-5,0,0,1436,-3,0,0,147,109,1,797,,,,,
2024,1,1,1,1/1/2024 0:00,F9,20436,3900,MDW,"Chicago, IL",IL,Illinois,TPA,"Tampa, FL",Florida,0600,0550,-10,0,0,0931,-7,0,0,161,127,1,997,,,,,
2024,1,1,1,1/1/2024 0:00,F9,20436,4041,MDW,"Chicago, IL",IL,Illinois,SFO,"San Francisco, CA",California,1835,1828,-7,0,0,2054,-39,0,0,266,234,1,1855,,,,,
2024,1,1,1,1/1/2024 0:00,F9,20436,4368,MDW,"Chicago, IL",IL,Illinois,PHL,"Philadelphia, PA",Pennsylvania,1231,1243,12,12,0,1544,18,18,1,121,99,1,668,6,0,6,0,6
2024,1,1,1,1/1/2024 0:00,F9,20436,930,MDW,"Chicago, IL",IL,Illinois,MIA,"Miami, FL",Florida,2008,2018,10,10,0,0012,-2,0,0,174,145,1,1182,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3310,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,1705,1700,-5,0,0,2008,-2,0,0,128,108,1,719,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3313,ORD,"Chicago, IL",IL,Illinois,GRR,"Grand Rapids, MI",Michigan,2056,2051,-5,0,0,2239,-17,0,0,48,33,1,137,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3314,ORD,"Chicago, IL",IL,Illinois,AUS,"Austin, TX",Texas,1322,1318,-4,0,0,1558,-24,0,0,160,136,1,977,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3315,ORD,"Chicago, IL",IL,Illinois,IAH,"Houston, TX",Texas,0949,0959,10,10,0,1231,-14,0,0,152,126,1,925,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3321,ORD,"Chicago, IL",IL,Illinois,DSM,"Des Moines, IA",Iowa,1547,1542,-5,0,0,1655,-17,0,0,73,52,1,299,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3322,ORD,"Chicago, IL",IL,Illinois,AUS,"Austin, TX",Texas,0836,0827,-9,0,0,1130,-9,0,0,183,135,1,977,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3324,ORD,"Chicago, IL",IL,Illinois,SYR,"Syracuse, NY",New York,1930,1927,-3,0,0,2213,-3,0,0,106,91,1,607,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3360,ORD,"Chicago, IL",IL,Illinois,OKC,"Oklahoma City, OK",Oklahoma,2030,2027,-3,0,0,2225,-30,0,0,118,100,1,693,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3362,ORD,"Chicago, IL",IL,Illinois,SGF,"Springfield, MO",Missouri,1925,1925,0,0,0,2047,-20,0,0,82,61,1,438,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3374,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,1010,1036,26,26,1,1349,33,33,1,133,105,1,719,26,0,7,0,0
2024,1,1,1,1/1/2024 0:00,MQ,20398,3377,ORD,"Chicago, IL",IL,Illinois,FAR,"Fargo, ND",North Dakota,2046,2039,-7,0,0,2227,-27,0,0,108,83,1,557,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3382,ORD,"Chicago, IL",IL,Illinois,BDL,"Hartford, CT",Connecticut,1330,1327,-3,0,0,1643,7,7,0,136,114,1,783,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3384,ORD,"Chicago, IL",IL,Illinois,CMH,"Columbus, OH",Ohio,2015,2012,-3,0,0,2224,-14,0,0,72,50,1,296,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3425,ORD,"Chicago, IL",IL,Illinois,BOS,"Boston, MA",Massachusetts,0815,0817,2,2,0,1137,-2,0,0,140,123,1,867,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3430,ORD,"Chicago, IL",IL,Illinois,BUF,"Buffalo, NY",New York,1330,1329,-1,0,0,1604,1,1,0,95,72,1,474,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3434,ORD,"Chicago, IL",IL,Illinois,DSM,"Des Moines, IA",Iowa,2025,2038,13,13,0,2201,4,4,0,83,52,1,299,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3467,ORD,"Chicago, IL",IL,Illinois,IND,"Indianapolis, IN",Indiana,1319,1317,-2,0,0,1533,9,9,0,76,32,1,177,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3499,ORD,"Chicago, IL",IL,Illinois,HPN,"White Plains, NY",New York,1841,1952,71,71,1,2259,64,64,1,127,109,1,738,64,0,0,0,0
2024,1,1,1,1/1/2024 0:00,MQ,20398,3514,ORD,"Chicago, IL",IL,Illinois,FAR,"Fargo, ND",North Dakota,0955,1005,10,10,0,1158,0,0,0,113,92,1,557,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3537,ORD,"Chicago, IL",IL,Illinois,PVD,"Providence, RI",Rhode Island,1850,1912,22,22,1,2233,24,24,1,141,117,1,849,8,0,2,0,14
2024,1,1,1,1/1/2024 0:00,MQ,20398,3578,ORD,"Chicago, IL",IL,Illinois,XNA,"Fayetteville, AR",Arkansas,1830,1829,-1,0,0,2017,-16,0,0,108,79,1,522,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3580,ORD,"Chicago, IL",IL,Illinois,BUF,"Buffalo, NY",New York,1840,1840,0,0,0,2128,7,7,0,108,77,1,474,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3581,ORD,"Chicago, IL",IL,Illinois,XNA,"Fayetteville, AR",Arkansas,1315,1314,-1,0,0,1454,-17,0,0,100,76,1,522,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3606,ORD,"Chicago, IL",IL,Illinois,SGF,"Springfield, MO",Missouri,1343,1341,-2,0,0,1503,-23,0,0,82,64,1,438,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3621,ORD,"Chicago, IL",IL,Illinois,GSP,"Greer, SC",South Carolina,1820,1816,-4,0,0,2049,-23,0,0,93,77,1,577,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3648,ORD,"Chicago, IL",IL,Illinois,GSO,"Greensboro/High Point, NC",North Carolina,1837,1831,-6,0,0,2123,-13,0,0,112,83,1,589,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3664,ORD,"Chicago, IL",IL,Illinois,CMH,"Columbus, OH",Ohio,1645,1648,3,3,0,1925,21,21,1,97,53,1,296,0,3,18,0,0
2024,1,1,1,1/1/2024 0:00,MQ,20398,3679,ORD,"Chicago, IL",IL,Illinois,BWI,"Baltimore, MD",Maryland,1001,1001,0,0,0,1258,0,0,0,117,91,1,622,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3690,ORD,"Chicago, IL",IL,Illinois,CVG,"Cincinnati, OH",Kentucky,2015,2029,14,14,0,2237,-1,0,0,68,46,1,264,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3694,ORD,"Chicago, IL",IL,Illinois,CMI,"Champaign/Urbana, IL",Illinois,2024,2019,-5,0,0,2111,-19,0,0,52,31,1,135,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3695,ORD,"Chicago, IL",IL,Illinois,LIT,"Little Rock, AR",Arkansas,2020,2010,-10,0,0,2152,-32,0,0,102,82,1,552,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3703,ORD,"Chicago, IL",IL,Illinois,BOS,"Boston, MA",Massachusetts,0725,0746,21,21,1,1130,38,38,1,164,132,1,867,0,0,17,0,21
2024,1,1,1,1/1/2024 0:00,MQ,20398,3715,ORD,"Chicago, IL",IL,Illinois,PVD,"Providence, RI",Rhode Island,1359,1354,-5,0,0,1731,18,18,1,157,121,1,849,0,0,18,0,0
2024,1,1,1,1/1/2024 0:00,MQ,20398,3739,ORD,"Chicago, IL",IL,Illinois,TUL,"Tulsa, OK",Oklahoma,2045,2042,-3,0,0,2239,-17,0,0,117,85,1,585,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3741,ORD,"Chicago, IL",IL,Illinois,SDF,"Louisville, KY",Kentucky,1444,1445,1,1,0,1709,4,4,0,84,51,1,286,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3742,ORD,"Chicago, IL",IL,Illinois,MEM,"Memphis, TN",Tennessee,0950,0947,-3,0,0,1116,-29,0,0,89,72,1,491,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3745,ORD,"Chicago, IL",IL,Illinois,COU,"Columbia, MO",Missouri,1930,1929,-1,0,0,2037,-18,0,0,68,49,1,315,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3747,ORD,"Chicago, IL",IL,Illinois,CMI,"Champaign/Urbana, IL",Illinois,0955,0953,-2,0,0,1107,11,11,0,74,30,1,135,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3748,ORD,"Chicago, IL",IL,Illinois,CID,"Cedar Rapids/Iowa City, IA",Iowa,2030,2027,-3,0,0,2120,-24,0,0,53,33,1,196,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3755,ORD,"Chicago, IL",IL,Illinois,ICT,"Wichita, KS",Kansas,2019,2013,-6,0,0,2207,-21,0,0,114,84,1,588,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3769,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1459,1521,22,22,1,1804,6,6,0,103,85,1,606,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3770,ORD,"Chicago, IL",IL,Illinois,ATW,"Appleton, WI",Wisconsin,1326,1325,-1,0,0,1426,0,0,0,61,39,1,160,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3775,ORD,"Chicago, IL",IL,Illinois,BNA,"Nashville, TN",Tennessee,1540,1534,-6,0,0,1721,8,8,0,107,62,1,409,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3780,ORD,"Chicago, IL",IL,Illinois,CID,"Cedar Rapids/Iowa City, IA",Iowa,1441,1434,-7,0,0,1533,-15,0,0,59,34,1,196,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3788,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,1410,1400,-10,0,0,1733,13,13,0,153,106,1,719,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3790,ORD,"Chicago, IL",IL,Illinois,EYW,"Key West, FL",Florida,1034,1030,-4,0,0,1505,15,15,1,215,153,1,1251,0,0,15,0,0
2024,1,1,1,1/1/2024 0:00,MQ,20398,3798,ORD,"Chicago, IL",IL,Illinois,GRR,"Grand Rapids, MI",Michigan,1700,1659,-1,0,0,1901,2,2,0,62,36,1,137,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3808,ORD,"Chicago, IL",IL,Illinois,HPN,"White Plains, NY",New York,1252,1250,-2,0,0,1559,0,0,0,129,114,1,738,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3815,ORD,"Chicago, IL",IL,Illinois,RST,"Rochester, MN",Minnesota,2034,2032,-2,0,0,2138,-20,0,0,66,48,1,268,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3818,ORD,"Chicago, IL",IL,Illinois,ICT,"Wichita, KS",Kansas,1317,1317,0,0,0,1458,-23,0,0,101,83,1,588,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3821,ORD,"Chicago, IL",IL,Illinois,IND,"Indianapolis, IN",Indiana,1652,1651,-1,0,0,1850,-7,0,0,59,35,1,177,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3830,ORD,"Chicago, IL",IL,Illinois,GRB,"Green Bay, WI",Wisconsin,1640,1637,-3,0,0,1734,-8,0,0,57,36,1,173,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3838,ORD,"Chicago, IL",IL,Illinois,GRB,"Green Bay, WI",Wisconsin,2100,2056,-4,0,0,2151,-11,0,0,55,40,1,173,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3839,ORD,"Chicago, IL",IL,Illinois,OKC,"Oklahoma City, OK",Oklahoma,1407,1506,59,59,1,1703,31,31,1,117,98,1,693,29,0,0,0,2
2024,1,1,1,1/1/2024 0:00,MQ,20398,3842,ORD,"Chicago, IL",IL,Illinois,COU,"Columbia, MO",Missouri,1346,1346,0,0,0,1456,-16,0,0,70,48,1,315,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3845,ORD,"Chicago, IL",IL,Illinois,RDU,"Raleigh/Durham, NC",North Carolina,1000,0958,-2,0,0,1242,-19,0,0,104,85,1,646,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3849,ORD,"Chicago, IL",IL,Illinois,SGF,"Springfield, MO",Missouri,1000,0955,-5,0,0,1134,-12,0,0,99,61,1,438,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3866,ORD,"Chicago, IL",IL,Illinois,BNA,"Nashville, TN",Tennessee,1000,0956,-4,0,0,1113,-24,0,0,77,62,1,409,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3877,ORD,"Chicago, IL",IL,Illinois,ELP,"El Paso, TX",Texas,1010,1006,-4,0,0,1208,-37,0,0,182,160,1,1236,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3893,ORD,"Chicago, IL",IL,Illinois,AVP,"Scranton/Wilkes-Barre, PA",Pennsylvania,1458,1454,-4,0,0,1743,-4,0,0,109,96,1,632,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3945,ORD,"Chicago, IL",IL,Illinois,MEM,"Memphis, TN",Tennessee,2031,2028,-3,0,0,2156,-33,0,0,88,71,1,491,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3972,ORD,"Chicago, IL",IL,Illinois,CVG,"Cincinnati, OH",Kentucky,1830,1819,-11,0,0,2029,-27,0,0,70,47,1,264,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,3973,ORD,"Chicago, IL",IL,Illinois,TVC,"Traverse City, MI",Michigan,0955,0950,-5,0,0,1205,0,0,0,75,43,1,224,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,4091,ORD,"Chicago, IL",IL,Illinois,SYR,"Syracuse, NY",New York,1442,1440,-2,0,0,1749,21,21,1,129,92,1,607,0,0,21,0,0
2024,1,1,1,1/1/2024 0:00,MQ,20398,4127,ORD,"Chicago, IL",IL,Illinois,MSP,"Minneapolis, MN",Minnesota,1000,0959,-1,0,0,1128,-7,0,0,89,56,1,334,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,4156,ORD,"Chicago, IL",IL,Illinois,RIC,"Richmond, VA",Virginia,1330,1324,-6,0,0,1621,-7,0,0,117,99,1,642,,,,,
2024,1,1,1,1/1/2024 0:00,MQ,20398,4160,ORD,"Chicago, IL",IL,Illinois,BNA,"Nashville, TN",Tennessee,0838,0827,-11,0,0,1003,-18,0,0,96,62,1,409,,,,,
2024,1,1,1,1/1/2024 0:00,NK,20416,1024,ORD,"Chicago, IL",IL,Illinois,LAX,"Los Angeles, CA",California,2255,2250,-5,0,0,0040,-64,0,0,230,214,1,1744,,,,,
2024,1,1,1,1/1/2024 0:00,NK,20416,123,ORD,"Chicago, IL",IL,Illinois,FLL,"Fort Lauderdale, FL",Florida,1959,2001,2,2,0,2346,-29,0,0,165,147,1,1182,,,,,
